,Unnamed: 0,ItinID,MktID,MktCoupons,Year,Quarter,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCountry,DestStateFips,DestState,DestStateName,DestWac,AirportGroup,WacGroup,TkCarrierChange,TkCarrierGroup,OpCarrierChange,OpCarrierGroup,RPCarrier,TkCarrier,OpCarrier,BulkFare,Passengers,MktFare,MktDistance,MktDistanceGroup,MktMilesFlown,NonStopMiles,ItinGeoType,MktGeoType,Unnamed: 41
3547,3547,201513774945,20151377494501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,142.0,862.0,2,1985.0,1979.0,2,2,
3548,3548,201513774946,20151377494601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,146.0,862.0,2,1985.0,1979.0,2,2,
3549,3549,201513774947,20151377494701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,159.0,862.0,2,1985.0,1979.0,2,2,
3550,3550,201513774948,20151377494801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,163.0,862.0,2,1985.0,1979.0,2,2,
3551,3551,201513774949,20151377494901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,177.0,862.0,2,1985.0,1979.0,2,2,
3552,3552,201513774950,20151377495001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,3.0,188.0,862.0,2,1985.0,1979.0,2,2,
3553,3553,201513774951,20151377495101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,196.0,862.0,2,1985.0,1979.0,2,2,
3554,3554,201513774952,20151377495201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,232.0,862.0,2,1985.0,1979.0,2,2,
3555,3555,201513774953,20151377495301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,244.0,862.0,2,1985.0,1979.0,2,2,
3556,3556,201513774954,20151377495401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,253.0,862.0,2,1985.0,1979.0,2,2,
3557,3557,201513774955,20151377495501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,299.0,862.0,2,1985.0,1979.0,2,2,
3558,3558,201513774956,20151377495601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,353.0,862.0,2,1985.0,1979.0,2,2,
3559,3559,201513774957,20151377495701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,541.0,862.0,2,1985.0,1979.0,2,2,
3560,3560,201513774958,20151377495801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,124.12,862.0,2,1985.0,1979.0,2,2,
3561,3561,201513774958,20151377495803,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:ATL:LAX,43:34:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,158.88,594.0,2,2541.0,1979.0,2,2,
3562,3562,201513774959,20151377495901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,146.92,862.0,2,1985.0,1979.0,2,2,
3563,3563,201513774959,20151377495903,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:ATL:LAX,43:34:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,188.08,594.0,2,2541.0,1979.0,2,2,
3564,3564,201513774960,20151377496001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,117.56,862.0,2,1985.0,1979.0,2,2,
3565,3565,201513774960,20151377496003,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:BNA:LAX,43:54:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,133.44,456.0,1,2253.0,1979.0,2,2,
3566,3566,201513774961,20151377496101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,175.17,862.0,2,1985.0,1979.0,2,2,
3567,3567,201513774961,20151377496103,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:BNA:LAX,43:54:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,198.83,456.0,1,2253.0,1979.0,2,2,
3568,3568,201513774962,20151377496201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,190.63,862.0,2,1985.0,1979.0,2,2,
3569,3569,201513774962,20151377496203,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:BNA:LAX,43:54:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,216.37,456.0,1,2253.0,1979.0,2,2,
3570,3570,201513774963,20151377496301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,157.0,862.0,2,1985.0,1979.0,2,2,
3571,3571,201513774963,20151377496303,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:DEN:LAX,43:82:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,157.0,1123.0,3,1985.0,1979.0,2,2,
3572,3572,201513774964,20151377496401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,164.5,862.0,2,1985.0,1979.0,2,2,
3573,3573,201513774964,20151377496403,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:DEN:LAX,43:82:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,164.5,1123.0,3,1985.0,1979.0,2,2,
3574,3574,201513774965,20151377496501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,464.5,862.0,2,1985.0,1979.0,2,2,
3575,3575,201513774965,20151377496503,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:DEN:LAX,43:82:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,464.5,1123.0,3,1985.0,1979.0,2,2,
3576,3576,201513774966,20151377496601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.51,862.0,2,1985.0,1979.0,2,2,
3577,3577,201513774966,20151377496603,1,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:LAX,43:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,5.49,1979.0,4,1979.0,1979.0,2,2,
3578,3578,201513774967,20151377496701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,297.45,862.0,2,1985.0,1979.0,2,2,
3579,3579,201513774967,20151377496703,1,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:LAX,43:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,296.55,1979.0,4,1979.0,1979.0,2,2,
3580,3580,201513774968,20151377496801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,349.53,862.0,2,1985.0,1979.0,2,2,
3581,3581,201513774968,20151377496803,1,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:LAX,43:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,348.47,1979.0,4,1979.0,1979.0,2,2,
3582,3582,201513774969,20151377496901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.51,862.0,2,1985.0,1979.0,2,2,
3583,3583,201513774969,20151377496903,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:MDW:LAX,43:41:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.49,228.0,1,1978.0,1979.0,2,2,
3584,3584,201513774970,20151377497001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,142.25,862.0,2,1985.0,1979.0,2,2,
3585,3585,201513774970,20151377497003,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:MDW:LAX,43:41:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,141.75,228.0,1,1978.0,1979.0,2,2,
3586,3586,201513774971,20151377497101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,283.0,862.0,2,1985.0,1979.0,2,2,
3587,3587,201513774971,20151377497103,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:MDW:LAX,43:41:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,282.0,228.0,1,1978.0,1979.0,2,2,
3588,3588,201513774972,20151377497201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,5.42,862.0,2,1985.0,1979.0,2,2,
3589,3589,201513774972,20151377497203,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:PHX:LAX,43:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,5.58,1671.0,4,2041.0,1979.0,2,2,
3590,3590,201513774973,20151377497301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,134.6,862.0,2,1985.0,1979.0,2,2,
3591,3591,201513774973,20151377497303,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:PHX:LAX,43:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,138.4,1671.0,4,2041.0,1979.0,2,2,
3592,3592,201513774974,20151377497401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,165.17,862.0,2,1985.0,1979.0,2,2,
3593,3593,201513774974,20151377497403,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:PHX:LAX,43:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,169.83,1671.0,4,2041.0,1979.0,2,2,
3594,3594,201513774975,20151377497501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,177.99,862.0,2,1985.0,1979.0,2,2,
3595,3595,201513774975,20151377497503,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:PHX:LAX,43:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,183.01,1671.0,4,2041.0,1979.0,2,2,
3596,3596,201513774976,20151377497601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,192.78,862.0,2,1985.0,1979.0,2,2,
3597,3597,201513774976,20151377497603,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:PHX:LAX,43:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,198.22,1671.0,4,2041.0,1979.0,2,2,
3598,3598,201513774977,20151377497701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DEN:DTW,91:82:43,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,197.71,862.0,2,1985.0,1979.0,2,2,
3599,3599,201513774977,20151377497703,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:PHX:LAX,43:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,203.29,1671.0,4,2041.0,1979.0,2,2,
3600,3600,201513774978,20151377497801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,5.0,862.0,2,2467.0,2454.0,2,2,
3601,3601,201513774979,20151377497901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,145.0,862.0,2,2467.0,2454.0,2,2,
3602,3602,201513774980,20151377498001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,156.0,862.0,2,2467.0,2454.0,2,2,
3603,3603,201513774981,20151377498101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,163.0,862.0,2,2467.0,2454.0,2,2,
3604,3604,201513774982,20151377498201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,165.0,862.0,2,2467.0,2454.0,2,2,
3605,3605,201513774983,20151377498301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,166.0,862.0,2,2467.0,2454.0,2,2,
3606,3606,201513774984,20151377498401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,181.0,862.0,2,2467.0,2454.0,2,2,
3607,3607,201513774985,20151377498501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,191.0,862.0,2,2467.0,2454.0,2,2,
3608,3608,201513774986,20151377498601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,198.0,862.0,2,2467.0,2454.0,2,2,
3609,3609,201513774987,20151377498701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,208.0,862.0,2,2467.0,2454.0,2,2,
3610,3610,201513774988,20151377498801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,256.0,862.0,2,2467.0,2454.0,2,2,
3611,3611,201513774989,20151377498901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,286.0,862.0,2,2467.0,2454.0,2,2,
3612,3612,201513774990,20151377499001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,297.0,862.0,2,2467.0,2454.0,2,2,
3613,3613,201513774991,20151377499101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,323.0,862.0,2,2467.0,2454.0,2,2,
3614,3614,201513774992,20151377499201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,347.0,862.0,2,2467.0,2454.0,2,2,
3615,3615,201513774993,20151377499301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,562.0,862.0,2,2467.0,2454.0,2,2,
3616,3616,201513774994,20151377499401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,608.0,862.0,2,2467.0,2454.0,2,2,
3617,3617,201513774995,20151377499501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.5,862.0,2,2467.0,2454.0,2,2,
3618,3618,201513774995,20151377499503,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:DEN:LAX,21:82:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.5,1605.0,4,2467.0,2454.0,2,2,
3619,3619,201513774996,20151377499601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,174.46,862.0,2,2467.0,2454.0,2,2,
3620,3620,201513774996,20151377499603,1,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:LAX,21:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,173.54,2454.0,5,2454.0,2454.0,2,2,
3621,3621,201513774997,20151377499701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,5.51,862.0,2,2467.0,2454.0,2,2,
3622,3622,201513774997,20151377499703,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:MDW:LAX,21:41:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,5.49,711.0,2,2461.0,2454.0,2,2,
3623,3623,201513774998,20151377499801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,206.25,862.0,2,2467.0,2454.0,2,2,
3624,3624,201513774998,20151377499803,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:MDW:LAX,21:41:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,205.75,711.0,2,2461.0,2454.0,2,2,
3625,3625,201513774999,20151377499901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,239.79,862.0,2,2467.0,2454.0,2,2,
3626,3626,201513774999,20151377499903,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:MDW:LAX,21:41:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,239.21,711.0,2,2461.0,2454.0,2,2,
3627,3627,201513775000,20151377500001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,286.35,862.0,2,2467.0,2454.0,2,2,
3628,3628,201513775000,20151377500003,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:MDW:LAX,21:41:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,285.65,711.0,2,2461.0,2454.0,2,2,
3629,3629,201513775001,20151377500101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,366.45,862.0,2,2467.0,2454.0,2,2,
3630,3630,201513775001,20151377500103,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:MDW:LAX,21:41:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,365.55,711.0,2,2461.0,2454.0,2,2,
3631,3631,201513775002,20151377500201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,238.26,862.0,2,2467.0,2454.0,2,2,
3632,3632,201513775002,20151377500203,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:PHX:LAX,21:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,241.74,2133.0,5,2503.0,2454.0,2,2,
3633,3633,201513775003,20151377500301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:DEN:EWR,91:82:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,284.92,862.0,2,2467.0,2454.0,2,2,
