account_id,type,operation,amount,balance,k_symbol,bank,account,year,month,day,dayofweek
1465,2,4,9526,59804,0,4,5533,1993,12,9,3
3601,2,5,700,20792,7,13,7665,1993,12,9,3
3595,2,5,8700,17370,7,13,7665,1993,12,9,3
4170,1,2,25111,83884,7,13,7665,1993,12,9,3
883,1,2,27750,63927,7,13,7665,1993,12,9,3
883,2,4,5395,58532,0,0,623,1993,12,9,3
973,1,2,29619,56825,7,13,7665,1993,12,9,3
985,2,5,8700,35500,7,13,7665,1993,12,9,3
1092,2,4,478,13619,7,4,1928,1993,12,9,3
1081,1,0,4498,9912,5,1,6690,1993,12,9,3
1080,2,5,58300,69680,7,13,7665,1993,12,9,3
777,1,2,10560,47362,7,13,7665,1993,12,9,3
3493,1,2,13352,29786,7,13,7665,1993,12,9,3
3490,1,0,69148,94074,7,8,4057,1993,12,9,3
3253,2,4,1463,60729,1,6,6440,1993,12,9,3
3253,2,4,2264,58465,7,0,314,1993,12,9,3
574,1,0,3345,17081,7,11,79,1993,12,9,3
561,2,5,800,28067,7,13,7665,1993,12,9,3
426,1,2,36240,71647,7,13,7665,1993,12,9,3
440,1,2,31162,31562,7,13,7665,1993,12,9,3
3164,2,4,1923,39422,0,0,5056,1993,12,9,3
2186,2,5,7800,31895,7,13,7665,1993,12,9,3
2520,2,5,4400,24444,7,13,7665,1993,12,9,3
2517,2,4,389,28728,0,4,1139,1993,12,9,3
2517,2,4,631,29117,7,7,3521,1993,12,9,3
4464,1,2,36216,74413,7,13,7665,1993,12,9,3
4462,1,0,32823,70288,7,0,2068,1993,12,9,3
4459,1,2,7632,8132,7,13,7665,1993,12,9,3
1747,1,2,27330,68521,7,13,7665,1993,12,9,3
1849,2,5,4800,26913,7,13,7665,1993,12,9,3
4149,1,0,36434,37534,7,6,3804,1993,12,9,3
1272,2,4,897,50805,7,7,3291,1993,12,9,3
1728,1,2,26856,60601,7,13,7665,1993,12,9,3
1735,2,5,900,26337,7,13,7665,1993,12,9,3
1728,2,4,3859,56742,7,8,5369,1993,12,9,3
1122,2,5,1280,59796,7,13,7665,1993,12,9,3
1147,1,2,28635,61134,7,13,7665,1993,12,9,3
3853,2,5,3800,27017,7,13,7665,1993,12,9,3
3750,1,2,1600,25335,7,13,7665,1993,12,9,3
3750,1,2,22635,23735,7,13,7665,1993,12,9,3
2541,2,4,3978,73375,0,0,3026,1993,12,9,3
3721,1,2,700,700,7,13,7665,1993,12,9,3
4362,2,5,4400,22549,7,13,0,1993,12,9,3
413,2,5,21500,44370,7,13,7665,1993,12,9,3
408,2,4,3987,22082,0,6,4993,1993,12,9,3
479,2,4,2308,19564,7,10,166,1993,12,9,3
469,1,2,2400,25592,7,13,7665,1993,12,9,3
479,1,0,3463,21872,7,2,7630,1993,12,9,3
498,1,2,17762,48566,7,13,7665,1993,12,9,3
706,2,5,750,20870,7,13,7665,1993,12,9,3
381,2,4,3600,44703,0,0,5143,1993,12,9,3
381,2,5,2240,42463,7,13,7665,1993,12,9,3
3086,2,4,4621,29800,0,7,137,1993,12,9,3
1871,2,5,2880,53110,7,13,7665,1993,12,9,3
1871,2,5,13300,39810,7,13,7665,1993,12,9,3
2073,2,5,400,25955,7,13,7665,1993,12,9,3
2403,2,5,750,21488,7,13,7665,1993,12,9,3
1664,2,4,5517,35159,7,7,1327,1993,12,9,3
1756,2,4,2161,18913,7,2,2562,1993,12,9,3
1762,2,4,2199,22626,0,9,3405,1993,12,9,3
1761,2,4,3649,21365,0,11,3741,1993,12,9,3
3885,2,5,34700,56889,7,13,7665,1993,12,9,3
4054,1,0,24003,51640,7,8,490,1993,12,9,3
1298,2,4,4773,32290,0,3,2100,1993,12,9,3
3756,2,4,2014,23450,0,6,5970,1993,12,9,3
2698,2,4,1370,50105,7,4,3295,1993,12,9,3
2698,2,5,20400,51475,7,13,7665,1993,12,9,3
3077,1,2,26242,55624,7,13,7665,1993,12,9,3
3642,2,4,1247,36522,7,0,1588,1993,12,9,3
3644,1,0,20664,56832,7,9,7140,1993,12,9,3
3642,2,4,6337,30185,0,4,66,1993,12,9,3
2566,1,2,9336,35085,7,13,7665,1993,12,9,3
3686,2,4,1608,22875,0,5,3774,1993,12,9,3
959,1,0,51724,90904,7,8,3695,1993,12,9,3
1080,1,0,72147,127980,7,9,2518,1993,12,9,3
848,1,2,10561,37106,7,13,7665,1993,12,9,3
850,2,4,406,28070,0,1,5109,1993,12,9,3
850,1,0,6177,28476,5,4,6988,1993,12,9,3
860,2,4,260,41039,0,2,6418,1993,12,9,3
3571,2,5,9900,37414,7,13,7665,1993,12,9,3
3467,2,4,2728,28959,0,12,2334,1993,12,9,3
2370,2,4,5375,22076,0,2,7060,1993,12,9,3
2303,2,4,1317,24192,7,0,5160,1993,12,9,3
2303,2,5,500,25509,7,13,7665,1993,12,9,3
2303,2,4,1494,22698,0,5,2739,1993,12,9,3
1927,2,4,1052,30789,1,10,5792,1993,12,9,3
4241,2,5,2800,30955,7,13,7665,1993,12,9,3
2785,2,4,868,45741,1,3,6820,1993,12,9,3
2785,1,2,15876,46609,7,13,7665,1993,12,9,3
2943,1,2,31026,68480,7,13,7665,1993,12,9,3
3844,2,4,5932,13718,0,11,2913,1993,12,9,3
1580,1,2,32990,33490,7,13,7665,1993,12,9,3
2628,2,5,8100,60671,7,13,7665,1993,12,9,3
1239,1,2,15358,47899,7,13,7665,1993,12,9,3
3917,2,5,11700,31693,7,13,7665,1993,12,9,3
548,2,5,5700,74183,7,13,7665,1993,12,9,3
669,2,4,2141,34916,0,4,1226,1993,12,9,3
1216,1,0,6248,29328,5,4,2865,1993,12,9,3
498,2,5,14300,34266,7,13,7665,1993,12,9,3
3240,1,2,30782,66784,7,13,7665,1993,12,9,3
3204,1,0,35782,36382,7,2,6983,1993,12,9,3
3547,1,2,7408,33472,7,13,7665,1993,12,9,3
4180,1,2,5000,16020,7,13,7665,1993,12,9,3
225,2,4,5995,19805,7,6,2378,1993,12,9,3
177,2,4,7426,27038,0,0,2110,1993,12,9,3
185,1,2,19408,19808,7,13,7665,1993,12,9,3
351,2,4,742,28549,7,2,2213,1993,12,9,3
199,1,0,74385,87850,7,4,4480,1993,12,9,3
212,2,4,2,33015,7,5,7185,1993,12,9,3
212,1,2,7617,33017,7,13,7665,1993,12,9,3
209,2,5,2700,50434,7,13,7665,1993,12,9,3
221,1,0,3324,11003,7,12,3501,1993,12,9,3
2955,2,4,1560,15572,7,10,3112,1993,12,9,3
1699,1,2,26811,49943,7,13,7665,1993,12,9,3
1877,2,4,2736,30407,0,12,5170,1993,12,9,3
1884,1,0,3021,20831,7,10,2976,1993,12,9,3
1883,1,0,51303,80791,7,9,6074,1993,12,9,3
2203,2,5,32200,60994,7,13,7665,1993,12,9,3
2196,2,5,9000,29318,7,13,7665,1993,12,9,3
2201,1,2,34443,58475,7,13,7665,1993,12,9,3
1603,1,0,5439,29709,5,8,7618,1993,12,9,3
2274,2,4,4292,27186,0,5,5475,1993,12,9,3
2269,2,4,2328,16388,0,8,4163,1993,12,9,3
2505,1,2,21396,54479,7,13,7665,1993,12,9,3
2830,2,4,1546,28050,0,6,3311,1993,12,9,3
2835,1,2,1000,1000,7,13,7665,1993,12,9,3
2001,2,5,1800,16207,7,13,7665,1993,12,9,3
4112,2,5,6300,33548,7,13,7665,1993,12,9,3
4415,1,0,38960,79633,7,0,2734,1993,12,9,3
2925,2,4,2715,19126,0,11,5196,1993,12,9,3
3061,1,0,5330,22220,5,1,6816,1993,12,9,3
3062,1,0,3185,16725,7,11,174,1993,12,9,3
4022,1,2,23230,52184,7,13,7665,1993,12,9,3
42,2,4,2344,19673,0,3,914,1993,12,9,3
62,1,0,67070,67470,7,5,5915,1993,12,9,3
22,1,2,33132,69210,7,13,7665,1993,12,9,3
31,1,2,35384,80055,7,13,7665,1993,12,9,3
33,2,4,1362,26468,7,6,7652,1993,12,9,3
1556,2,4,774,20621,0,5,3617,1993,12,9,3
1717,1,2,35608,65977,7,13,7665,1993,12,9,3
1714,2,4,3419,59249,7,12,6265,1993,12,9,3
2001,0,5,24503,18007,7,13,7665,1993,12,9,3
2860,2,4,1405,69878,7,5,447,1993,12,9,3
2845,2,4,107,55374,7,4,4765,1993,12,9,3
3518,1,0,6242,32910,5,0,971,1993,12,9,3
3505,1,0,6540,30753,5,11,6665,1993,12,9,3
3511,2,4,300,45216,0,3,7663,1993,12,9,3
3712,2,4,8279,43878,0,12,325,1993,12,9,3
3712,2,4,713,52157,7,8,385,1993,12,9,3
1422,1,2,8250,9250,7,13,7665,1993,12,9,3
760,1,2,8700,20300,7,13,7665,1993,12,9,3
3782,1,2,12832,32452,7,13,7665,1993,12,9,3
4344,2,4,3225,29772,0,4,5866,1993,12,9,3
1178,2,4,3744,24339,0,5,6439,1993,12,9,3
1298,2,4,1,32289,1,10,3731,1993,12,9,3
1310,2,4,2953,37260,0,8,6308,1993,12,9,3
1310,2,4,693,40213,1,7,1000,1993,12,9,3
2337,2,5,25000,47384,7,13,7665,1993,12,9,3
939,2,4,192,27213,7,7,1599,1993,12,9,3
955,2,4,2852,86847,1,7,4839,1993,12,9,3
955,2,4,1475,89699,7,1,663,1993,12,9,3
3677,2,4,1505,30281,7,0,4979,1993,12,9,3
2573,2,4,10723,23993,0,3,2588,1993,12,9,3
2580,2,4,2976,25685,0,2,1202,1993,12,9,3
2807,1,2,17560,47281,7,13,7665,1993,12,9,3
2398,1,0,3023,26821,7,6,3281,1993,12,9,3
1916,2,5,1230,15876,7,13,7665,1993,12,9,3
1913,1,2,18660,47171,7,13,7665,1993,12,9,3
2039,1,0,3478,15474,7,9,4337,1993,12,9,3
4029,2,5,28800,53221,7,13,7665,1993,12,9,3
4325,2,4,471,39141,7,3,910,1993,12,9,3
4316,2,4,1311,57115,0,0,2282,1993,12,9,3
2894,1,2,22812,53473,7,13,7665,1993,12,9,3
2991,1,0,5611,5911,5,6,3320,1993,12,9,3
2755,2,5,750,13948,7,13,7665,1993,12,9,3
2743,2,4,3854,19909,0,10,3249,1993,12,9,3
2739,1,2,25930,60749,7,13,7665,1993,12,9,3
2740,2,4,4639,17482,0,12,6963,1993,12,9,3
1341,2,4,1110,57385,1,9,6653,1993,12,9,3
1344,1,2,31907,130305,7,13,7665,1993,12,9,3
1344,2,5,17900,47705,7,13,7665,1993,12,9,3
1344,2,5,64700,65605,7,13,7665,1993,12,9,3
3617,2,5,13500,38700,7,13,7665,1993,12,9,3
3605,1,2,23362,58137,7,13,7665,1993,12,9,3
3605,2,4,8301,49836,0,8,993,1993,12,9,3
666,2,5,2500,19675,7,13,7665,1993,12,9,3
907,1,2,29386,68017,7,13,7665,1993,12,9,3
1323,1,2,34768,64207,7,13,7665,1993,12,9,3
623,1,2,20776,47447,7,13,7665,1993,12,9,3
619,1,2,600,28244,7,13,7665,1993,12,9,3
4481,2,5,8600,36640,7,13,7665,1993,12,9,3
4487,2,4,2607,27162,7,11,6222,1993,12,9,3
3100,2,4,2197,39942,7,7,4081,1993,12,9,3
3627,2,4,4065,57221,1,1,2709,1993,12,9,3
3627,2,4,3596,53625,0,8,2773,1993,12,9,3
3627,1,2,26049,61286,7,13,7665,1993,12,9,3
3631,1,0,26020,58746,7,1,1571,1993,12,9,3
310,2,5,1300,34543,7,13,7665,1993,12,9,3
317,1,2,27558,66896,7,13,7665,1993,12,9,3
337,1,2,17199,37276,7,13,7665,1993,12,9,3
341,1,2,600,600,7,13,7665,1993,12,9,3
345,2,4,292,24754,7,9,7062,1993,12,9,3
345,2,4,6001,18753,0,9,5905,1993,12,9,3
3016,2,4,634,18022,7,4,190,1993,12,9,3
1771,2,4,1519,56425,7,0,6661,1993,12,9,3
1964,2,4,1994,23886,0,8,4284,1993,12,9,3
1964,2,4,675,25880,7,7,6093,1993,12,9,3
1971,1,0,3937,27725,7,0,3315,1993,12,9,3
1966,1,0,5885,6585,5,6,4010,1993,12,9,3
2308,2,4,369,51391,7,3,7066,1993,12,9,3
2312,2,4,1757,27534,0,3,2216,1993,12,9,3
2305,2,4,5936,19201,0,5,4938,1993,12,9,3
2308,2,4,6786,44605,0,8,3862,1993,12,9,3
1593,2,4,1778,40523,7,7,4188,1993,12,9,3
1587,2,4,502,33124,7,12,1376,1993,12,9,3
1593,2,4,2952,42301,0,4,5612,1993,12,9,3
2385,2,4,2193,21904,0,3,6887,1993,12,10,4
2132,2,4,455,34663,7,5,2887,1993,12,10,4
2260,1,2,7608,33135,7,13,7665,1993,12,10,4
4217,1,2,10770,77806,7,13,7665,1993,12,10,4
4304,2,5,7300,50998,7,13,0,1993,12,10,4
4311,2,4,4697,24755,0,12,128,1993,12,10,4
2979,2,4,6327,40891,7,9,7535,1993,12,10,4
3465,2,5,7800,32396,7,13,7665,1993,12,10,4
4091,1,0,52968,107368,7,12,6091,1993,12,10,4
4087,2,5,6600,32420,7,13,7665,1993,12,10,4
81,2,4,1002,17916,7,11,2828,1993,12,10,4
114,2,4,3016,20978,0,5,7497,1993,12,10,4
126,1,2,6676,32565,7,13,7665,1993,12,10,4
2914,2,5,750,17651,7,13,7665,1993,12,10,4
2915,2,4,1455,30609,0,4,4936,1993,12,10,4
2915,2,5,2880,27729,7,13,7665,1993,12,10,4
1614,2,5,700,26368,7,13,7665,1993,12,10,4
1798,1,0,3756,30038,7,0,4216,1993,12,10,4
1799,2,5,1000,23010,7,13,7665,1993,12,10,4
2083,2,4,2803,36526,1,0,2528,1993,12,10,4
1529,1,2,36559,73182,7,13,7665,1993,12,10,4
3590,2,5,2760,31357,7,13,7665,1993,12,10,4
3594,1,2,35763,79399,7,13,7665,1993,12,10,4
3801,2,4,563,19277,1,5,5991,1993,12,10,4
4162,1,2,36877,92005,7,13,7665,1993,12,10,4
4170,2,5,31200,52684,7,13,7665,1993,12,10,4
973,2,4,8127,48698,0,11,5817,1993,12,10,4
1082,2,5,1000,30556,7,13,7665,1993,12,10,4
3813,2,5,7200,86968,7,13,7665,1993,12,10,4
3822,1,2,21112,32312,7,13,7665,1993,12,10,4
4449,2,4,8042,17178,7,1,3203,1993,12,10,4
4443,1,2,18440,18840,7,13,7665,1993,12,10,4
589,1,0,6846,14792,5,11,6747,1993,12,10,4
1110,1,0,27946,55235,7,3,3209,1993,12,10,4
440,2,5,2800,28762,7,13,7665,1993,12,10,4
435,2,5,63900,53439,7,13,7665,1993,12,10,4
435,1,0,71746,117339,7,0,7344,1993,12,10,4
2177,2,5,650,27711,7,13,7665,1993,12,10,4
2177,2,5,4100,28361,7,13,7665,1993,12,10,4
2512,2,4,8633,28802,0,6,7202,1993,12,10,4
2519,1,2,18022,39216,7,13,7665,1993,12,10,4
1849,1,2,26970,53883,7,13,7665,1993,12,10,4
4144,1,2,900,28567,7,13,7665,1993,12,10,4
4153,1,2,31032,129936,7,13,7665,1993,12,10,4
4153,2,5,23000,106936,7,13,7665,1993,12,10,4
1268,2,5,4100,31331,7,13,7665,1993,12,10,4
1735,1,0,5210,31547,5,9,951,1993,12,10,4
2523,2,4,10862,31417,0,4,1057,1993,12,10,4
2538,2,4,647,17614,0,10,4062,1993,12,10,4
3140,1,0,3008,28863,7,1,1956,1993,12,10,4
2547,2,4,1510,29302,0,7,2548,1993,12,10,4
4468,1,2,8612,103664,7,13,7665,1993,12,10,4
4468,1,2,30645,95052,7,13,7665,1993,12,10,4
4469,2,4,756,37530,0,1,2184,1993,12,10,4
4469,0,5,16893,38286,7,13,7665,1993,12,10,4
3357,1,0,3197,10721,7,1,6902,1993,12,10,4
4362,2,4,4146,18403,0,8,2101,1993,12,10,4
719,1,2,11622,42085,7,13,7665,1993,12,10,4
719,2,4,810,41275,0,1,6373,1993,12,10,4
391,2,4,8499,26289,0,8,1266,1993,12,10,4
2072,2,5,6800,17125,7,13,0,1993,12,10,4
2072,2,4,5135,11990,7,2,4454,1993,12,10,4
4367,2,4,4087,18283,7,3,2904,1993,12,10,4
1761,1,2,9354,30719,7,13,7665,1993,12,10,4
4057,0,5,17762,31104,7,13,7665,1993,12,10,4
4063,1,2,34832,64420,7,13,7665,1993,12,10,4
1400,2,5,1520,27829,7,13,7665,1993,12,10,4
2417,2,5,2400,28723,7,13,7665,1993,12,10,4
2426,2,5,3600,61062,7,13,7665,1993,12,10,4
2428,2,4,7607,75430,0,1,3240,1993,12,10,4
2429,1,2,28533,57394,7,13,7665,1993,12,10,4
2684,2,4,2210,18120,7,3,1787,1993,12,10,4
2698,2,5,4800,45305,7,13,7665,1993,12,10,4
3651,2,5,780,18278,7,13,7665,1993,12,10,4
2570,1,2,14064,45802,7,13,7665,1993,12,10,4
2563,1,2,26378,59128,7,13,7665,1993,12,10,4
2573,1,0,23474,47467,7,8,2712,1993,12,10,4
3686,2,4,77,22798,1,9,5568,1993,12,10,4
3687,1,2,1700,27600,7,13,7665,1993,12,10,4
3900,2,4,3710,43679,0,2,481,1993,12,10,4
4249,2,5,2200,31059,7,13,0,1993,12,10,4
960,2,4,2008,28501,7,2,674,1993,12,10,4
1076,2,4,6260,67249,0,11,3401,1993,12,10,4
1207,2,5,510,27907,7,13,7665,1993,12,10,4
840,1,2,17380,44823,7,13,7665,1993,12,10,4
848,2,4,3136,33970,0,2,5148,1993,12,10,4
843,2,4,2420,70516,7,10,7450,1993,12,10,4
844,1,2,27704,59726,7,13,7665,1993,12,10,4
861,1,0,3871,4971,7,11,4312,1993,12,10,4
861,1,2,1100,1100,7,13,7665,1993,12,10,4
2487,1,0,4985,15292,5,0,6842,1993,12,10,4
3470,2,5,24800,47913,7,13,7665,1993,12,10,4
3470,1,2,29895,72713,7,13,7665,1993,12,10,4
2239,2,5,500,17647,7,13,7665,1993,12,10,4
2305,1,2,13357,32559,7,13,7665,1993,12,10,4
1837,1,2,14002,15102,7,13,7665,1993,12,10,4
1836,1,0,6520,31659,5,1,5132,1993,12,10,4
1927,1,2,35286,66075,7,13,7665,1993,12,10,4
1940,1,2,24864,47497,7,13,7665,1993,12,10,4
1927,2,5,3680,62395,7,13,7665,1993,12,10,4
3949,1,2,8883,32610,7,13,7665,1993,12,10,4
3960,1,2,28365,52625,7,13,7665,1993,12,10,4
4047,2,5,8100,40752,7,13,7665,1993,12,10,4
4243,2,4,695,31090,0,3,1181,1993,12,10,4
4238,2,5,5100,60082,7,13,7665,1993,12,10,4
2774,1,0,71974,117887,7,1,785,1993,12,10,4
2785,2,5,11700,34041,7,13,7665,1993,12,10,4
2774,2,5,29400,88487,7,13,7665,1993,12,10,4
3214,1,2,9846,9846,7,13,7665,1993,12,10,4
3214,1,2,500,10346,7,13,7665,1993,12,10,4
1377,2,5,1520,23373,7,13,7665,1993,12,10,4
1575,2,4,1950,16009,7,10,2808,1993,12,10,4
1561,2,4,2534,53633,0,2,6917,1993,12,10,4
515,2,5,22800,45096,7,13,7665,1993,12,10,4
525,2,5,1000,21232,7,13,7665,1993,12,10,4
3245,2,5,3700,27694,7,13,7665,1993,12,10,4
4283,2,5,13200,36217,7,13,7665,1993,12,10,4
4400,2,5,5700,41303,7,13,7665,1993,12,10,4
3551,1,2,30501,73193,7,13,7665,1993,12,10,4
3556,2,4,841,73032,7,10,6007,1993,12,10,4
4184,2,5,4200,21655,7,13,7665,1993,12,10,4
230,2,4,2190,26117,0,6,5789,1993,12,10,4
351,2,4,217,28332,7,12,2587,1993,12,10,4
199,2,5,8100,79750,7,13,7665,1993,12,10,4
209,2,5,37300,64748,7,13,7665,1993,12,10,4
209,1,0,51614,102048,7,7,2997,1993,12,10,4
1695,1,0,6542,30490,5,7,6261,1993,12,10,4
1692,1,2,35738,79068,7,13,7665,1993,12,10,4
1883,2,4,5900,74891,7,10,4374,1993,12,10,4
2196,2,5,4200,19692,7,13,7665,1993,12,10,4
2203,1,2,21489,82483,7,13,7665,1993,12,10,4
2196,2,4,5426,23892,0,6,2613,1993,12,10,4
4190,2,5,3240,23870,7,13,7665,1993,12,10,4
1601,1,2,6204,7104,7,13,7665,1993,12,10,4
2505,2,4,2042,52437,0,2,3136,1993,12,10,4
2839,2,4,2113,22864,0,12,6260,1993,12,10,4
2139,1,2,32434,57222,7,13,7665,1993,12,10,4
4224,2,5,42100,69488,7,13,7665,1993,12,10,4
4224,1,0,57164,111588,7,8,6029,1993,12,10,4
4415,2,4,12414,67219,0,5,534,1993,12,10,4
3054,2,4,562,16142,7,3,5223,1993,12,10,4
3369,1,0,4026,20496,5,8,3612,1993,12,10,4
4022,2,4,870,51314,7,8,5537,1993,12,10,4
1,2,5,4200,16858,7,13,7665,1993,12,10,4
1714,2,5,5200,32278,7,13,7665,1993,12,10,4
1714,0,5,21771,37478,7,13,7665,1993,12,10,4
2860,2,4,5596,64282,1,10,207,1993,12,10,4
2854,1,2,10542,39117,7,13,7665,1993,12,10,4
1436,1,2,22836,59974,7,13,7665,1993,12,10,4
1466,2,5,7500,21091,7,13,7665,1993,12,10,4
3502,1,2,5200,21598,7,13,7665,1993,12,10,4
3505,2,4,3267,27486,0,0,4294,1993,12,10,4
3513,2,4,7085,61676,0,11,4435,1993,12,10,4
3712,2,5,11200,32678,7,13,7665,1993,12,10,4
905,1,2,6051,29370,7,13,7665,1993,12,10,4
1428,2,5,2400,24054,7,13,7665,1993,12,10,4
733,2,4,280,38751,1,11,3858,1993,12,10,4
734,2,5,1200,34985,7,13,0,1993,12,10,4
748,1,2,10164,10964,7,13,7665,1993,12,10,4
3414,1,0,6007,24649,5,6,5649,1993,12,10,4
3774,2,5,9300,37129,7,13,7665,1993,12,10,4
1066,1,2,18194,51701,7,13,7665,1993,12,10,4
1066,2,4,8086,43615,0,9,3253,1993,12,10,4
1175,2,5,1500,26497,7,13,7665,1993,12,10,4
1305,2,5,870,15415,7,13,7665,1993,12,10,4
1305,1,0,2962,16285,7,5,485,1993,12,10,4
2342,2,4,4681,45704,7,5,5784,1993,12,10,4
2336,1,2,8628,9128,7,13,7665,1993,12,10,4
939,2,4,2505,24708,0,4,547,1993,12,10,4
934,2,5,2240,24160,7,13,7665,1993,12,10,4
955,2,4,3179,83668,0,12,6066,1993,12,10,4
947,2,4,6748,54247,0,6,219,1993,12,10,4
3677,2,4,153,30128,0,10,4252,1993,12,10,4
3559,1,0,3192,16960,7,7,4594,1993,12,10,4
2356,1,2,8980,30752,7,13,7665,1993,12,10,4
2159,1,0,3048,3648,7,10,7392,1993,12,10,4
2402,0,5,14023,57135,7,13,7665,1993,12,10,4
1913,2,4,543,46628,0,0,7511,1993,12,10,4
2028,1,2,500,5924,7,13,7665,1993,12,10,4
2028,1,0,5424,5424,5,8,7161,1993,12,10,4
4035,1,2,19080,57492,7,13,7665,1993,12,10,4
2885,2,4,2858,27049,0,7,1161,1993,12,10,4
2891,1,2,600,600,7,13,7665,1993,12,10,4
2761,2,4,5465,62793,7,9,3413,1993,12,10,4
2755,2,4,295,13653,7,11,4819,1993,12,10,4
1495,2,4,2998,26130,0,1,873,1993,12,10,4
1504,2,4,1983,15274,7,9,7461,1993,12,10,4
1895,2,4,2168,15900,7,11,1964,1993,12,10,4
1904,2,4,2676,74051,0,2,3947,1993,12,10,4
1339,2,5,14400,40699,7,13,7665,1993,12,10,4
1341,2,4,1773,55612,7,6,5051,1993,12,10,4
1353,2,5,1500,32567,7,13,7665,1993,12,10,4
4006,1,2,44690,132969,7,13,7665,1993,12,10,4
4006,2,5,19800,113169,7,13,7665,1993,12,10,4
4006,2,5,11400,101769,7,13,7665,1993,12,10,4
666,2,5,600,19075,7,13,7665,1993,12,10,4
662,2,4,6372,28838,0,9,6013,1993,12,10,4
825,2,4,38,27186,7,2,2119,1993,12,10,4
1331,1,0,6850,27260,5,10,4290,1993,12,10,4
1332,1,2,13509,41839,7,13,7665,1993,12,10,4
1331,2,5,2700,24560,7,13,7665,1993,12,10,4
626,2,4,1899,71174,0,1,7028,1993,12,10,4
4382,2,5,8700,56500,7,13,7665,1993,12,10,4
4487,2,5,600,26056,7,13,7665,1993,12,10,4
4487,2,4,506,26656,0,5,2943,1993,12,10,4
4489,2,5,2100,58823,7,13,0,1993,12,10,4
3100,2,4,3647,36295,0,11,7197,1993,12,10,4
4260,2,4,2163,23202,7,5,6878,1993,12,10,4
4266,2,5,200,72869,7,13,0,1993,12,10,4
310,1,2,23562,58105,7,13,7665,1993,12,10,4
310,2,4,3252,54853,0,7,6698,1993,12,10,4
344,2,4,1388,76787,7,9,4537,1993,12,10,4
603,1,0,3542,26499,7,12,4818,1993,12,10,4
597,2,5,8500,29567,7,13,7665,1993,12,10,4
612,1,0,4337,19192,5,2,3216,1993,12,10,4
271,1,0,4562,9724,5,7,2818,1993,12,10,4
264,2,4,4694,21195,7,10,97,1993,12,10,4
300,1,0,5922,33014,5,1,1341,1993,12,10,4
3016,1,0,4235,22257,5,7,4265,1993,12,10,4
1783,1,0,4641,19564,5,5,3838,1993,12,10,4
1971,2,4,172,27553,0,8,2651,1993,12,10,4
1595,1,2,300,300,7,13,7665,1993,12,10,4
1582,1,0,6157,12814,5,5,6235,1993,12,10,4
2603,2,4,4604,39142,0,9,2296,1993,12,11,5
3397,1,2,11408,40336,7,13,7665,1993,12,11,5
4313,2,5,3300,32390,7,13,7665,1993,12,11,5
2979,2,5,9200,31691,7,13,7665,1993,12,11,5
3465,1,2,27592,59988,7,13,7665,1993,12,11,5
3465,2,4,4,59984,7,9,1406,1993,12,11,5
4092,1,2,5000,20958,7,13,7665,1993,12,11,5
4093,1,2,24372,25272,7,13,7665,1993,12,11,5
153,2,5,550,27542,7,13,7665,1993,12,11,5
155,1,0,6864,34310,5,8,5325,1993,12,11,5
81,1,0,3243,21159,7,9,7205,1993,12,11,5
78,2,4,3940,37285,7,2,3245,1993,12,11,5
69,1,2,28666,48931,7,13,7665,1993,12,11,5
96,2,4,578,16960,7,6,6393,1993,12,11,5
88,1,0,66332,109654,7,3,5262,1993,12,11,5
88,2,5,40500,66370,7,13,7665,1993,12,11,5
88,2,4,644,109010,7,2,5113,1993,12,11,5
88,2,4,2140,106870,7,11,3254,1993,12,11,5
103,2,4,2051,28908,0,0,3265,1993,12,11,5
106,2,4,5110,32750,0,2,3986,1993,12,11,5
2915,2,4,4714,23015,7,2,2371,1993,12,11,5
2902,2,4,9716,81114,0,0,5618,1993,12,11,5
1616,2,4,7571,16291,0,6,7635,1993,12,11,5
1794,1,2,12618,40395,7,13,7665,1993,12,11,5
1799,2,4,2398,20612,0,7,3736,1993,12,11,5
2081,1,0,5492,31527,5,10,2242,1993,12,11,5
4096,2,4,2635,68191,0,10,3505,1993,12,11,5
4096,1,2,33098,70826,7,13,7665,1993,12,11,5
1465,2,5,17400,42404,7,13,7665,1993,12,11,5
1457,2,4,13204,26381,0,9,909,1993,12,11,5
1529,2,4,6258,66924,0,10,821,1993,12,11,5
977,2,5,18500,46671,7,13,7665,1993,12,11,5
1093,2,5,21800,44628,7,13,7665,1993,12,11,5
2105,2,5,5400,25972,7,13,7665,1993,12,11,5
774,1,0,18231,48277,7,8,1565,1993,12,11,5
3498,2,5,27400,51381,7,13,7665,1993,12,11,5
3493,2,5,4600,25186,7,13,0,1993,12,11,5
3447,2,5,1800,58098,7,13,7665,1993,12,11,5
3447,1,0,23810,59898,7,11,5250,1993,12,11,5
3821,1,2,35604,81177,7,13,7665,1993,12,11,5
574,2,4,2230,14851,0,9,4775,1993,12,11,5
561,1,2,11451,39518,7,13,7665,1993,12,11,5
425,1,0,28446,69411,7,7,6216,1993,12,11,5
3163,1,2,12200,12600,7,13,7665,1993,12,11,5
1955,1,2,14828,33043,7,13,7665,1993,12,11,5
2189,1,2,700,700,7,13,7665,1993,12,11,5
2186,1,2,18806,50701,7,13,7665,1993,12,11,5
4462,2,4,7312,62976,0,12,5435,1993,12,11,5
1744,1,0,6480,20040,5,12,5881,1993,12,11,5
1272,1,2,27971,78776,7,13,7665,1993,12,11,5
