account_id,operation,amount,balance,k_symbol,bank,account,year,month,day,dayofweek,type
2902,4,5197.947143993028,51953.50907910669,7,13,7665,1993,6,5,5,2
1990,5,25.30563991239529,6174.436365933658,6,13,7665,1993,7,10,0,2
2417,3,180.27473117649672,44785.52943934194,3,12,2620,1994,3,9,1,1
466,2,8349.507545823468,64460.662451993776,7,7,3115,1994,3,31,3,1
1580,5,827.196735707383,21980.23848094518,7,13,7665,1993,8,31,1,2
4084,4,2712.1264743334636,32384.990136507346,0,13,7665,1993,11,31,0,1
1680,4,7909.647123210217,22911.59830969488,3,4,3729,1994,4,9,5,1
692,0,3446.6489106322488,16147.868067657593,7,13,7665,1994,3,6,0,1
1870,0,4656.223508837233,34479.82050464304,7,13,7665,1993,8,12,0,1
1926,5,135.56075158072687,13389.916361431606,3,4,7665,1993,8,11,3,2
341,5,12599.754306410307,36894.84254800882,7,13,7665,1993,4,10,3,1
1121,5,13178.448334693085,58856.06296943372,7,13,7665,1993,9,13,6,2
1762,4,3416.9331466806866,31578.90431812517,7,13,7665,1993,8,12,5,2
1465,3,146.94164370538013,45691.88510289396,3,13,7665,1994,4,10,1,2
58,0,4638.179589933681,29428.044096249563,7,13,7665,1993,10,17,3,0
1913,3,6.739631820454634,52466.90550642351,6,13,7665,1993,7,1,3,0
4408,0,2950.3526215500156,22286.046448639983,0,13,7665,1993,10,8,0,2
3686,5,13.997255642714997,17173.467458506657,7,13,7665,1993,10,10,0,2
4282,5,3093.357730341146,33534.29042283686,7,13,7665,1994,2,18,0,2
1314,5,14.019434430928465,62692.14006076449,6,13,7665,1994,1,31,3,2
926,5,6906.450624309835,17556.844893881364,7,12,3189,1994,1,5,3,1
381,3,130.75776091221266,41275.638349834466,3,3,650,1993,8,9,6,2
1591,2,1821.3203431874747,54827.08279334127,7,13,3189,1994,2,31,0,1
1332,5,13.956899243551083,8807.444262382316,6,13,7665,1993,8,11,0,2
2628,0,6242.339115541297,15749.298952037061,5,0,5147,1994,1,13,2,1
42,3,142.01470373302485,86797.33970001084,3,13,7665,1993,4,17,3,1
2902,3,3160.704798030788,25703.04315653081,5,0,3133,1993,4,7,2,2
1762,4,90.09761445508529,6456.271145292982,7,5,1101,1993,2,13,1,2
1904,5,25346.297924015314,7719.6190212339625,7,13,7665,1993,6,31,4,1
1328,4,69.62144293766181,20872.894417808056,6,13,7665,1994,2,28,0,2
4366,4,1015.3914085610709,28642.002455296453,7,9,5405,1993,3,5,6,2
1580,2,8836.309518295664,59193.980932153696,7,13,7665,1994,4,11,1,1
525,0,4208.889431548063,53526.91365248917,7,12,4984,1994,1,13,0,0
525,4,4.870981141415131,51141.74214064406,4,4,433,1993,10,10,4,2
1332,4,14058.847474514923,31564.71006219923,7,13,7665,1994,3,8,2,2
2628,2,569.3685060493739,55298.56288733695,7,8,4428,1993,12,13,1,1
2315,4,9081.129220049857,22911.040499926108,0,3,6820,1994,2,9,5,2
1580,5,6372.62453572334,80358.39843277477,7,13,7665,1993,10,19,3,2
3945,0,12861.416708214681,38013.42385469797,0,13,7665,1994,3,9,2,2
3470,5,14614.74666068696,29567.336950751596,7,7,5007,1994,3,12,1,2
4047,4,10408.486913777171,60696.99108043358,7,13,7665,1993,8,17,6,2
2315,3,3413.1733973334613,27711.96947364915,6,3,785,1994,3,10,5,2
4051,4,1318.3666197077152,27717.813658901738,4,4,4374,1994,3,11,4,2
3681,5,13.909679009579165,38998.90306799494,6,13,7665,1993,9,5,0,2
1332,3,956.6019794932128,27710.119557952712,7,13,7665,1993,4,23,5,2
3447,0,1842.7451075947877,22669.891406760067,5,6,3133,1993,7,18,1,1
622,5,13.596053504585415,20695.070307906637,7,13,7665,1994,11,28,0,1
1328,5,4838.648405221732,41191.51410027092,2,13,7665,1993,2,14,0,2
622,4,14477.336399920074,7953.309409154439,7,13,7665,1993,10,13,5,2
1953,5,16251.719398915391,61127.87647714076,6,13,7665,1993,6,30,1,1
1953,4,29041.05552880204,39397.57618388259,6,13,7665,1994,1,10,4,2
3945,1,137.84506632056952,4305.951845989368,7,13,7665,1994,1,28,0,2
1082,3,144.8307389697561,27745.047669398627,3,4,767,1993,5,10,4,2
4047,5,12.94617454808412,29962.967735112485,7,13,7665,1993,3,31,1,1
514,4,13.986533029809635,16141.620246598675,7,13,7665,1993,6,9,0,2
2784,5,13.65824671153622,56605.560228073104,6,13,7665,1993,7,30,2,1
3571,2,8951.275556736633,30587.364277390327,7,1,6094,1994,4,6,3,2
4079,3,126.38029723728255,96597.75182826445,3,1,5024,1994,2,28,6,2
4170,0,7354.8051592567645,57240.04367008822,0,13,7665,1993,10,5,4,1
4273,4,2139.4081178452284,43289.98442745793,7,13,7665,1993,10,30,1,2
4047,5,19155.22744652242,59688.48865632592,7,13,7665,1993,7,31,0,1
2523,4,3089.006719597584,932.8862540562859,7,13,7665,1993,11,13,2,1
2755,4,130.52702303579488,29009.7103242804,3,11,5051,1994,1,8,0,2
2918,0,6613.86998557908,25378.819136483613,7,13,7665,1993,11,24,1,1
426,3,52.88599826343956,29683.776393135675,3,13,7665,1993,3,14,1,2
536,3,2354.522940241674,31827.882603993625,7,6,5487,1993,12,31,3,2
1328,3,191.69590365462244,14306.248711913646,7,13,2734,1994,4,13,6,2
4184,5,10714.53709010634,30949.215043597134,7,13,7665,1993,10,11,4,2
1405,2,13.999163998050516,30342.28709545711,7,13,7665,1994,3,14,0,2
4264,4,17734.19659226623,36436.6448675447,7,5,7665,1993,4,9,2,1
4408,0,2322.2647039261137,22700.41044801675,7,13,7665,1994,3,6,2,1
2416,5,13.88342958709822,31169.28653102646,6,13,7665,1993,11,30,4,1
1904,5,42939.25036068296,39864.053062040555,7,13,7665,1994,1,30,0,1
4316,3,68.69821359890507,24302.27996494241,3,2,1965,1993,12,11,3,2
3415,5,4444.069903044403,89250.36119588024,5,0,4173,1994,7,29,0,2
1082,2,24637.13422839349,58926.544563223535,7,13,7665,1993,12,13,0,1
777,5,946.1022595381091,16015.178204010626,7,13,7665,1993,10,2,0,2
985,0,2743.444416211551,58515.089723533965,2,13,7665,1994,2,31,1,1
4057,5,11.966000679611843,2527.380340397968,6,13,7665,1993,12,19,0,2
4047,0,3025.4350106558845,29406.352182673967,0,13,785,1994,1,6,0,2
2679,5,9313.599429596408,22916.163008456675,7,13,7665,1994,1,2,5,2
3887,2,22239.273119078043,86210.85978913405,7,3,2815,1993,8,31,2,1
2644,0,223.60897248335567,60903.130618282696,3,8,2222,1993,9,30,3,1
42,2,16824.26420395656,61878.442231258115,7,13,7665,1993,4,13,1,1
2523,0,862.0366989291701,15006.462033983968,7,6,1599,1994,1,2,0,1
3335,0,4926.087452072,18195.573420847704,5,1,2880,1994,2,14,2,1
733,4,4554.11738224575,27903.86401847469,1,3,3083,1993,7,5,5,2
612,4,1083.6475227036203,-375.320626991499,5,0,785,1994,1,8,0,2
4266,3,139.97433218107275,59445.956932559784,3,13,7665,1993,10,18,6,1
1681,4,2935.612229811168,29258.443327680878,0,13,7665,1994,4,31,4,2
3822,4,3729.0063321641146,36386.27591910802,0,13,7665,1993,7,16,2,2
42,3,6174.819861639888,43506.03984342005,5,6,229,1993,8,7,2,1
2636,3,132.00969733574635,27745.005905100028,3,0,5064,1994,4,9,6,2
733,4,3097.989650355434,19505.6485311875,7,13,7665,1993,8,14,2,1
2108,2,9176.660753115166,17439.064383389523,3,4,5051,1994,1,13,1,2
3882,0,4353.187763099752,14167.098039341265,7,0,5042,1994,1,31,0,1
1004,4,689.8499183324632,23155.363949078735,1,12,7003,1994,2,9,2,2
692,2,20934.33858594241,30040.578701481973,7,5,1411,1994,3,10,6,1
108,4,260.21294133186564,14981.266939440262,5,0,2962,1993,7,10,0,2
1762,3,5785.96000781731,17730.744986862952,5,1,1138,1994,2,11,4,2
3011,5,5928.58235221014,37112.39398358684,7,13,7665,1993,3,13,0,1
2402,5,2500.2766182667597,77352.86690711866,3,12,2962,1993,7,21,6,2
2784,3,71.18707177944181,34780.781135620695,3,13,7665,1994,4,8,5,1
3882,3,5572.945568088391,30532.96730969965,3,4,785,1994,1,11,1,2
1782,4,3869.492099050352,22155.118004386855,1,4,3083,1993,10,7,3,2
194,4,2487.4913080429305,29875.575821573577,7,13,7665,1994,4,10,5,2
3201,5,3798.7484931020163,15858.724990596245,6,13,7665,1993,10,31,2,2
1460,3,122.16783688864594,38853.40345306442,3,13,7665,1993,9,30,3,1
4302,5,12655.53873445903,67507.35880559936,7,13,7665,1994,6,13,1,2
3302,0,18801.877761738608,33112.18260068724,7,13,7665,1994,1,9,0,1
4076,3,75.77766802573127,63598.57457081381,3,4,2962,1994,1,12,0,2
2416,0,3505.371970453782,68162.13135603235,7,13,7665,1994,3,4,5,1
2292,2,6800.9414699986455,62060.36579482703,7,13,7665,1993,12,31,4,2
1239,5,34203.223653371686,54025.86200944008,7,13,7665,1993,10,18,4,1
1616,0,15895.361898806997,28693.929303501594,7,13,7665,1994,1,2,1,1
3887,4,727.8323710778799,22727.461658150958,7,13,7665,1994,3,14,1,2
748,2,88.7751391972878,26537.62818306179,7,13,7665,1993,12,11,4,1
3253,4,135.57903580257917,17785.623897310128,6,13,7665,1993,10,8,2,2
2644,3,11318.118123733615,63966.068296759375,7,13,7665,1993,1,31,0,1
1487,4,3651.8526956843216,15838.977894025404,5,11,4678,1994,4,15,5,2
926,3,658.9708449438996,10584.90168784527,7,11,443,1994,4,4,2,2
194,2,2685.3845210735367,19543.24714505458,5,7,6066,1993,10,12,3,1
4273,5,295.3475121014449,21002.846109962753,0,13,7665,1994,1,7,0,2
4170,5,4823.96859361833,40761.81350617334,6,13,0,1994,1,28,0,1
3590,4,9348.17855747249,57416.42693378043,0,8,1585,1993,12,3,3,2
1580,2,8625.698691332436,69642.27107737146,7,13,7665,1994,4,8,5,1
3887,0,2272.2640484809435,70396.20776510134,7,13,7665,1994,4,18,5,1
2580,2,8564.37692344476,80507.51987215219,7,13,7665,1994,3,19,3,1
2224,5,292.5833022967611,20838.034714721714,7,13,7665,1994,3,12,4,1
1460,4,131.21644104174848,31599.14885419362,3,1,5051,1993,12,10,1,2
4053,5,21064.78506821423,702.1805985539131,7,13,7665,1993,11,30,2,2
4076,4,3068.2767629999976,12487.75312866149,6,7,314,1994,4,8,1,2
212,2,18756.145393915067,29721.96167092224,7,13,7665,1994,1,31,3,1
2807,0,2401.9640103325187,16516.656673766673,7,5,4995,1993,10,31,3,1
3737,3,123.07207168265205,35489.87897073975,3,13,7665,1994,1,31,3,1
700,2,21866.51589378105,209.3527846658708,7,13,7665,1994,1,31,6,2
622,5,13184.158197622672,82858.25117983196,7,13,7665,1993,12,31,3,2
1328,5,8358.145998618822,35884.101398941326,7,13,7665,1993,11,8,2,2
1953,5,14.01535968409752,16045.715331079424,6,13,7665,1993,3,10,5,2
4276,3,15303.898807348907,77883.72137006412,6,13,7665,1993,12,6,5,1
381,2,8136.0010458099405,64978.27559721291,7,3,2068,1994,1,31,1,1
1616,2,52097.219774786136,101287.34525044811,7,13,7665,1993,8,31,0,1
2342,4,14207.542510525444,4727.597599656287,7,13,7665,1993,12,8,6,2
1332,4,2255.3516919454914,35182.8593733893,0,13,7665,1993,10,5,5,2
2402,4,9091.698251575894,22884.308763911118,5,11,174,1993,2,6,1,2
73,2,2528.5905951320365,14417.090255287523,7,13,7665,1993,12,31,3,1
323,2,49909.05420660626,67024.3732536984,7,13,7665,1994,3,31,0,1
2315,5,587.7891619479543,6431.294704506441,7,13,7665,1993,12,22,5,1
2260,2,3070.5067058035975,20328.32583985058,7,13,7665,1994,3,31,4,1
985,5,9372.42034287198,22279.571026995003,6,13,7665,1993,8,13,2,2
4076,3,37.43861675059035,22451.169115838755,5,4,3729,1994,1,17,5,2
4170,5,13068.911170962421,45302.34432806949,7,13,7665,1994,3,12,0,1
1832,5,3.3000936866486787,2031.906820190511,0,13,7665,1993,6,9,2,2
972,0,3506.0043796193936,36866.00977017693,5,4,3774,1993,11,11,5,2
1091,0,2926.759293099733,20864.17999936257,7,1,4274,1994,4,8,5,1
2855,3,53.61944922440377,14737.791232972915,7,12,2222,1993,6,14,6,2
1975,0,3985.4863984842214,22299.140121974266,0,11,7549,1993,3,31,4,1
310,5,14786.55495540928,59103.82566077034,7,13,7665,1994,4,31,2,1
3945,4,71.48871917129425,24789.18125008368,2,13,7665,1993,4,9,3,2
857,3,54.781092583048135,24655.840154862755,3,1,5325,1994,1,13,1,2
1399,5,932.8770448804572,40552.135862200164,7,13,7665,1993,11,8,1,1
2523,4,3219.121741309152,27811.315902529168,7,13,7665,1994,8,28,0,1
2918,4,134.17173044002635,11985.455625567454,1,12,744,1994,3,17,6,2
4264,5,28013.85582090801,6618.0677259196345,7,13,7665,1993,10,31,6,1
2797,0,3819.9249962852705,30274.71415132245,7,13,7665,1994,3,11,6,1
1771,0,26896.24346692184,42578.50560007149,7,13,7665,1993,10,31,1,1
4276,4,759.8336660216083,14153.385623399794,7,13,7665,1994,3,8,2,1
3160,3,2483.7721036449357,47601.8308687165,3,4,314,1993,5,9,5,1
1405,4,2415.2460182001023,35466.526520349405,0,13,7665,1993,10,7,5,2
1953,5,5295.218248129438,38365.06986975652,0,13,7665,1994,2,22,1,2
865,4,107.40960637718905,35108.33194452917,7,13,0,1993,6,8,5,2
1913,3,53.96269659624374,2276.4032726177065,7,2,4082,1993,12,31,1,1
548,5,661.1414390986795,29555.731259344466,7,13,7665,1993,12,6,3,1
622,5,12.9927138115585,2572.6524025883364,7,13,7665,1993,5,16,5,1
1566,5,13.992524717079881,29050.06886330386,7,13,7665,1993,12,30,1,1
1680,4,1637.9589151633118,23832.91421219018,0,13,7665,1994,3,9,5,2
1755,3,77.08477433811325,41779.11202004939,3,11,105,1993,4,8,1,2
3887,0,4514.60614117335,12158.539492743152,7,7,7665,1993,2,10,6,2
622,2,9229.70274904823,58808.847587800774,7,13,7665,1994,1,31,0,1
2440,2,30771.674802688936,85769.90681584479,7,13,7665,1994,4,10,3,2
626,4,818.7777216532078,29040.01138233547,7,13,7665,1994,4,5,5,2
1091,0,6620.778053282802,8251.625585509028,7,13,7665,1994,2,10,1,1
821,4,891.9332946813973,29333.627967737615,1,1,6094,1993,6,6,5,2
1904,4,126.01076538105441,36712.410085579366,3,13,7665,1993,8,11,4,2
4076,3,17.160748244304536,21408.200080428418,7,13,7665,1993,2,28,0,1
4184,3,43.131453176036814,11053.815753304494,3,9,302,1993,12,13,1,2
4464,0,89737.1256407461,62163.64591024583,7,13,7665,1993,10,14,1,1
748,5,14394.653743680052,60864.634928548345,7,13,7665,1993,10,31,4,0
3518,3,134.8180112958134,59016.33419585343,3,9,5024,1994,3,18,0,1
323,2,674.6918326414226,54045.75792423945,7,13,7665,1993,9,22,6,2
2315,3,43.75659158939453,20031.238684867,3,13,7665,1993,10,7,0,2
2342,5,468.08781495724065,65036.05124463643,7,13,7665,1993,9,12,6,2
4373,4,1854.4318417033303,37975.9443787704,7,13,7665,1993,12,6,4,2
4393,3,119.31856809257421,30814.005270834663,3,4,6447,1994,4,13,5,2
1580,5,17532.04861061045,61295.3381798731,7,13,7665,1993,12,31,3,1
1680,0,14349.566539396385,24658.93818708456,7,13,7665,1994,2,18,0,1
2580,5,2581.3693206815506,5472.31039335774,7,13,7665,1993,11,30,5,1
1904,2,800.7816559869901,-268.54162435328817,7,11,7665,1993,8,31,4,1
4373,4,3885.7259976694977,18658.837267575745,0,13,7665,1994,10,28,1,2
2263,5,5764.633665428844,27586.778577110388,6,13,0,1993,9,13,5,1
381,2,135.47150860157893,23023.244620375463,3,0,4633,1993,7,31,3,1
2523,2,44122.901883220846,-51.404371469731814,7,13,7665,1993,3,12,6,1
3816,5,13.996724973030972,23844.485595708156,7,13,7665,1993,11,27,4,1
2755,4,3003.262190418398,6318.193831297083,0,13,7665,1993,10,16,5,2
370,0,13250.549789908482,26428.524052399403,7,13,7665,1994,2,10,0,1
2523,4,3447.436940661759,26460.654321217058,5,11,1965,1994,4,11,4,2
888,4,308.46677884287203,6556.564481481089,7,4,5325,1993,7,30,2,2
1762,5,14.04926566905242,14591.515462049181,6,13,7665,1994,1,31,0,1
2523,5,14566.58810874299,38695.36282289117,7,13,7665,1994,3,31,5,1
4170,3,87.98194671311556,29250.79380047034,3,8,6988,1993,12,7,3,2
1091,0,181.10131688928115,28164.801249176482,7,8,0,1994,3,31,0,1
626,0,5172.898077929514,21359.125209926762,7,11,999,1994,4,31,2,1
702,4,2889.3479994956133,28145.929298372517,0,5,7665,1993,3,24,5,2
3590,5,14.009346389183882,60026.082646948256,0,13,7665,1994,3,8,4,2
305,2,6372.703524300373,35198.36512198207,7,3,4381,1993,6,13,6,2
1724,4,10318.764158126824,21234.790997641136,0,4,7665,1993,6,10,1,2
2108,4,9796.946904674036,30853.25639197995,4,4,3026,1994,3,6,4,2
1328,4,108.87585527116248,68701.00082434053,2,13,7665,1993,8,5,6,2
2902,0,25528.806873238977,38548.1662395165,7,2,6048,1994,1,13,5,1
381,2,5034.982711008755,18297.10636062564,1,1,2629,1994,1,28,2,1
1331,2,24471.316098828844,192101.20696351622,7,13,7665,1993,10,19,4,1
1904,0,1455.0111157486238,1971.4513680549653,7,13,7665,1993,2,31,0,1
1680,5,1515.6124261487741,28503.00397562048,7,13,7665,1994,1,2,0,1
3465,4,3094.7926067326994,15745.420493569472,6,13,7665,1994,2,27,0,2
3116,4,109.60345436720736,84367.53647720015,7,10,2544,1994,4,28,0,2
4047,4,1952.8544238304232,30922.379798984563,7,13,7665,1994,3,13,6,2
1857,2,14503.919502493307,54430.84337162544,7,13,7665,1994,3,31,1,1
4415,2,29505.270478455954,16271.212144444311,7,2,703,1993,4,11,6,2
230,5,472.7617804204552,11494.521539938232,7,13,7665,1993,8,12,1,1
425,3,16.028834938248774,48346.987633245,6,13,7665,1993,2,6,2,2
774,4,237.22943362329104,25304.791546700635,7,11,314,1993,4,6,6,2
126,0,1904.5302057713905,7151.396880217037,7,13,7665,1993,12,25,5,1
533,2,17319.169640536882,80125.11937783558,7,13,7665,1993,10,13,0,1
3882,3,151.1267633091314,46205.31921351895,3,12,3014,1994,1,27,0,1
692,4,8803.505550931723,34437.39607576436,7,13,7665,1993,8,5,1,2
719,2,20238.801427440987,79871.25244204252,7,13,0,1994,3,5,6,1
223,4,784.9036754702875,26877.99179323543,7,13,7665,1993,11,10,5,2
2292,5,651.3923988970298,24795.85678262713,7,13,7665,1994,3,3,0,1
3945,3,340.7572232623074,30038.42377767861,3,13,7665,1994,4,11,3,2
1783,5,100.89473185329693,23664.104930961024,3,13,7665,1994,2,31,0,2
2259,5,1847.2390693862055,27860.333394162408,7,13,7665,1994,1,13,0,1
2108,0,2249.2450012568115,11230.153639042885,7,13,7665,1994,2,9,0,1
3011,3,190.71596045093682,49575.87453957005,3,13,7665,1993,11,7,2,2
3106,4,2368.8321776760804,31152.630727592004,0,13,7665,1993,10,7,1,2
4223,2,9457.13336060399,14026.97629102894,0,13,7665,1993,5,7,2,2
2094,0,4851.483258225334,29033.932938685408,7,13,0,1993,9,5,6,1
3302,0,2296.212594243793,55542.94120083438,7,13,7665,1994,1,31,0,1
381,5,2985.6471163141564,25415.641699295917,6,13,7665,1993,2,28,0,2
1399,5,135.92707437181804,29706.596623152385,3,13,0,1993,8,14,6,2
2839,3,2.6238726166327613,30585.632958631417,0,5,2571,1993,10,8,4,2
4184,4,6712.672561397556,15706.58009976961,5,12,785,1994,2,18,0,2
4256,3,379.09504782030535,27571.50439430347,7,13,7665,1994,3,8,1,2
4170,5,136.00074510006147,36746.55435180299,6,13,7665,1993,10,31,0,1
1782,3,127.05984989987917,30318.594923329205,5,1,5170,1993,8,11,6,2
992,5,82.37457213501756,22765.68115637155,5,12,4995,1993,11,8,2,1
1091,4,250.17191546445432,41389.125736083624,7,13,7665,1993,8,13,1,2
2797,3,2482.4496447248375,22193.89056036554,5,7,6690,1994,4,12,0,1
2902,2,24302.15376877625,26961.604456953857,7,13,7665,1994,1,13,6,1
1121,4,170.08352167800655,21360.36274022821,7,1,1585,1994,3,8,1,2
900,4,3103.8203795196746,20890.754463933095,5,1,5031,1993,10,9,4,2
1092,5,15180.026685574325,31128.574952198374,7,13,7665,1994,1,31,3,1
723,0,13.954421581786171,27988.499222051505,5,6,7597,1993,8,15,5,1
2579,5,13.357149169486132,25448.941531904773,6,13,7665,1993,4,9,4,1
3813,3,5677.194841650841,15697.478562498705,5,4,4428,1993,10,28,0,1
2523,2,9598.338756110712,2271.8652276208786,7,13,7665,1993,3,19,0,1
1680,5,11783.28363788442,31582.471084993536,7,13,7665,1993,3,10,4,2
1509,2,26016.422354059727,22619.40397155237,7,13,7665,1993,7,9,1,1
4170,0,5878.140032708981,16276.349120028066,7,13,7665,1993,8,31,4,1
2431,4,108.75670370993016,22794.235550854668,3,4,6842,1993,9,15,1,2
1509,0,1481.5879550909144,17200.326044096426,1,5,1569,1994,2,5,0,2
4449,3,79.54358517630806,28656.883353349098,5,9,2506,1993,9,4,3,2
4047,4,126.35902141175303,71088.26371932056,7,13,7665,1993,7,13,6,1
258,2,9156.12777424703,38617.888843316956,7,13,7665,1993,10,31,3,1
1904,0,7597.113263203897,33193.7477886571,7,13,7665,1993,10,30,1,1
1680,5,1973.6037951230314,19401.357526335545,7,8,1569,1994,2,18,2,1
1305,0,4994.9282337296,44603.86673574303,5,6,1012,1994,1,28,6,2
1805,5,19942.327628283536,78807.7340222688,7,13,7665,1993,12,14,3,1
1580,2,7387.059493486503,54093.5017954681,0,13,7665,1994,2,8,5,2
4084,5,7779.0954801229345,15885.042441162906,7,13,7665,1993,11,30,1,2
1913,3,60.52623714181177,35373.520047096485,3,3,185,1993,12,4,3,1
1021,0,29412.706177359734,62375.88965762299,7,13,7665,1994,4,13,2,1
2563,4,3769.65911626371,23846.99726652405,1,0,3778,1994,2,8,1,2
3887,2,3940.0541818409038,19743.367544847242,7,1,3189,1994,3,2,5,2
1328,5,12771.638528977262,37507.19447225819,7,13,7665,1993,12,30,1,1
2429,3,135.90516348958488,28780.894931329683,3,9,7665,1993,12,12,3,1
1091,0,5402.053350902816,19415.23943619866,6,13,3082,1994,4,31,6,1
1399,4,1585.638411806774,19280.246301737465,0,13,7665,1994,2,6,5,2
1904,3,64.2028848265431,25574.456613271912,3,4,4875,1993,12,14,0,2
622,3,138.62867060836203,78974.621353421,3,9,105,1993,7,31,2,1
2315,4,332.38141413797564,22541.51136032535,0,13,7665,1994,4,7,0,2
1985,4,1311.9366410029018,26820.34834309081,7,7,7665,1994,3,24,4,2
2946,3,10.829964345019977,27701.276741906193,0,13,7665,1993,8,19,4,2
1805,4,8923.802543078698,86085.4947802643,7,13,7665,1993,6,7,6,2
2402,5,46.26797893139206,23181.299101143144,7,13,7665,1993,3,12,0,2
4023,4,1653.3374487432102,32871.512159972495,0,13,7665,1993,12,8,2,1
3861,0,2200.9739530629217,16224.355086065298,3,9,6049,1993,10,28,0,2
2784,2,95.26030940385438,20618.728263301466,7,11,3115,1994,4,15,1,1
4276,5,5717.249750977561,47080.20354952014,0,13,7665,1993,8,31,5,2
972,3,148.3947485413543,28624.703242577867,5,1,7561,1994,1,7,0,2
4184,5,11896.90254913794,32664.794072664183,4,0,5636,1993,7,10,1,2
4243,5,3270.049512560955,20559.35437792113,7,13,7665,1993,2,31,4,1
1460,2,14813.154084994765,16650.245559617724,5,9,5636,1994,2,24,5,2
110,4,288.1037705529155,34437.43705556229,3,13,7665,1993,8,7,0,2
1783,4,44749.833883190935,29289.93889878127,7,13,7665,1994,2,13,0,0
926,5,14.402976765523567,1077.7496269140856,6,13,7665,1993,12,31,4,1
888,5,19752.969361832325,85457.46389199514,3,13,7665,1994,3,9,0,2
548,5,3063.0554165474564,27562.878617645714,6,0,3249,1994,2,28,0,1
883,4,3370.981705834011,26389.49440658904,6,13,7665,1994,3,8,2,2
2517,0,3714.384269970329,45126.4286407298,7,13,7665,1993,10,16,3,1
1857,4,2401.7499016709016,28827.863855397474,0,13,7665,1993,10,11,4,2
2342,4,19196.86804457883,26073.482933628773,7,13,7665,1993,8,8,5,2
305,5,288.9265300403867,59574.85321250411,7,13,7665,1993,10,18,5,2
4076,4,61.748550212625865,20959.711280049414,3,3,174,1994,3,24,0,2
664,5,23490.605540515575,51657.79068182705,7,13,7665,1993,12,31,1,1
926,5,14.04854029483205,40545.39517463213,6,13,6431,1994,1,27,4,1
3866,5,14812.429177541411,28580.971545031432,7,13,7665,1993,10,11,4,1
1904,5,78.59277205259843,38023.24663980772,7,7,7665,1993,11,31,3,1
514,5,1905.4083094261214,22219.012656046893,7,13,7665,1994,3,9,3,1
381,3,76.74812888934291,47417.88038362211,3,5,767,1994,1,13,1,2
2580,4,507.1932205846467,35349.9838834595,7,13,7665,1993,11,9,1,2
1990,4,644.7728491345366,26723.293884631115,3,4,3026,1993,6,13,1,2
1332,0,4857.685418286057,13528.034265556144,1,4,302,1994,2,28,1,1
1985,4,1443.1319472492823,16122.458939188477,7,1,2330,1994,1,28,0,2
1014,4,1781.0289010852105,14986.805454724341,0,13,7665,1994,3,5,5,1
2512,3,112.78590960238735,27115.908543472284,7,13,7665,1993,10,2,3,1
345,3,13.409483704137623,8402.858379836736,7,12,1569,1993,12,31,3,1
3887,4,5193.762456504631,38172.45943731337,7,13,7665,1993,10,10,1,2
2797,0,174.57552310952934,29799.783312201514,7,4,4369,1993,10,10,1,1
2902,4,2499.3538058193003,26888.380473076868,7,13,7665,1993,8,18,5,2
1091,5,212.3698768884735,28254.603265972124,0,13,7665,1993,2,11,1,2
2523,0,4207.658283298954,30155.50934080154,7,0,6192,1994,1,28,2,1
821,2,10887.673690211643,23820.281846908187,7,0,229,1993,6,30,3,1
1762,3,18.916774223554725,33716.88657982751,6,13,7665,1993,7,11,4,1
258,2,17791.65073321449,29023.747391440447,7,13,7665,1994,1,31,0,1
4023,4,33577.3703814666,33327.78148664012,7,13,7665,1993,11,10,4,2
126,5,23764.640680081982,38027.07452692089,7,13,7665,1993,8,13,3,1
4449,4,47316.729367966414,68416.279130601,0,13,7665,1993,6,11,1,2
2108,2,5531.407339532684,33324.94099413109,5,5,7665,1993,12,31,4,1
1973,0,5342.884290885896,3472.7729553227837,7,7,1628,1994,3,28,0,1
2784,3,76.58426523698782,38453.514577982074,6,12,5417,1994,4,3,1,2
4250,2,4103.959040241533,22538.73261663877,5,0,3026,1994,3,9,5,2
88,5,3392.1753998603335,688.125935542469,7,13,7665,1994,3,13,0,1
2521,4,2098.4704244108602,25946.177091444868,0,13,7665,1993,12,4,4,2
2342,4,2658.019462390515,60323.33112101551,7,3,1411,1993,7,8,1,2
31,3,116.62522813286233,21918.854212848353,3,11,3169,1994,4,12,5,1
2112,3,151.58018062398145,36650.94339494409,3,1,2808,1993,6,11,0,2
78,3,273.932711376961,47115.8313384287,7,13,7665,1994,1,11,6,1
3882,3,48.209447513933604,27531.524703945048,3,10,2880,1993,7,7,2,2
1566,2,6309.050097456875,73332.32149661765,7,13,7665,1993,12,14,5,1
4170,5,87.37810611304191,12116.190002063879,7,13,7665,1993,12,5,2,2
4283,5,2875.307829694885,33222.741462428494,7,13,7665,1993,9,28,5,2
1569,4,4572.844416159726,31315.427897738577,7,13,7665,1993,7,12,5,2
525,3,36.75089992105409,21251.345589247325,7,5,1588,1993,6,13,1,1
2635,2,101098.09895225473,186988.747637746,7,13,7665,1994,12,10,6,1
3011,2,5767.5059608220945,71129.72527831486,7,13,7665,1993,6,9,2,1
2402,5,1661.2496021157474,51069.10147437235,7,13,7665,1993,12,13,0,1
2315,5,2502.640973854049,63633.177954647224,7,13,7665,1994,2,18,0,1
4051,4,11708.033897481006,20305.057598242667,7,13,7665,1994,1,6,2,2
3331,3,463.2845404112783,14153.179140489738,5,4,5325,1994,4,9,0,2
